ContactID,ApplicationStatusDate,AcademicCurriculum,ApplicationsStatus,AcademicTerm,AcademicYear,FamilyEducationLevel,ApplicationSubmittedDate,CreatedTime,AcademicProgram,AcademicDegree,ClassLevel,CollegeAttend,CommonApp,FAFSAreceivedDate,Population,TransferCredits
945000001087259,2015-04-30,"Humanities SDC",Confirmed,Summer,2015,,"2015-04-05 22:00:00","2017-04-20 11:38:00","Baccalaureate Limited Residency","Bachelor of Arts",Junior,"New Student",,1900-01-00,"Hiatus Transfer",NULL
945000001087261,2014-04-25,CounClinMntlHlth,Confirmed,Fall,2014,,"2014-03-17 22:00:00","2017-04-20 11:36:00","Masters Limited Residency","Master of Science",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001087263,2013-10-04,"CR Student Dir Comp","Withdraw No Decision",Spring,2014,,"2012-05-13 22:00:00","2017-04-20 11:33:00","Baccalaureate On Campus","Bachelor of Arts",,"New Student",,1900-01-00,"Hiatus 1st Time Coll Student",NULL
945000001087265,2018-02-22,"ES Student Dir Comp","Withdrawn Admin No Dec",Spring,2018,,"2017-10-17 22:33:00","2017-10-17 22:08:00","On Campus Undergraduate","Bachelor of Arts",Freshman,"New Student",,1900-01-00,Transfer,NULL
945000001087265,2015-08-20,"ED Student Dir Comp","Withdrawn Administrative",Fall,2015,,"2013-10-21 22:00:00","2017-04-20 11:38:00","On Campus Undergraduate","BA Teacher Certification",Junior,"New Student",,1900-01-00,Transfer,NULL
945000001087265,2014-05-20,"ED Student Dir Comp","Deferred Next Year",Fall,2014,,"2013-10-21 22:00:00","2017-04-20 11:34:00","On Campus Undergraduate","BA Teacher Certification",,"New Student",,1900-01-00,Transfer,NULL
945000001087267,2017-11-15,EduLeaderPrinc,Confirmed,Spring,2018,,"2017-10-23 11:02:00","2017-10-19 10:22:00","MEd Low Residency","Master of Education",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001087267,2015-05-26,"HD Student Dir Comp",Confirmed,Fall,2015,,"2015-03-12 22:00:00","2017-04-20 19:44:00","Baccalaureate Limited Residency","Bachelor of Arts",Junior,"New Student",,1900-01-00,"Hiatus Transfer",NULL
945000001087269,2015-02-02,"CR Student Dir Comp","Confirmed Withdrew",Fall,2015,,"2014-06-02 22:00:00","2017-04-20 11:36:00","On Campus Undergraduate","Bachelor of Arts",Freshman,Returning,,1900-01-00,Transfer,NULL
945000001087269,2014-07-29,"CR Student Dir Comp","Confirmed Deferred",Fall,2014,,"2014-06-02 22:00:00","2017-04-20 11:35:00","On Campus Undergraduate","Bachelor of Arts",Freshman,"New Student",,1900-01-00,Transfer,NULL
945000001087271,2014-05-20,"EDEarly Childhood Ed","Verbal Confirm",Summer,2014,,"2013-11-14 22:00:00","2017-04-20 11:35:00","Baccalaureate Limited Residency","BA Teacher Certification",Freshman,"New Student",,1900-01-00,"Hiatus Transfer",NULL
945000001087271,2014-01-14,"EDEarly Childhood Ed","Deferred Next Term",Spring,2014,,"2013-11-14 22:00:00","2017-04-20 11:33:00","Baccalaureate Limited Residency","BA Teacher Certification",Freshman,"New Student",,1900-01-00,"Hiatus Transfer",NULL
945000001087273,2016-01-21,CounClinMntlHlth,Confirmed,Fall,2016,,"2015-02-23 22:00:00","2017-04-20 11:41:00","Masters Limited Residency","Master of Science",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001087273,2015-10-27,CounClinMntlHlth,"Deferred Next Term",Spring,2016,,"2015-02-23 22:00:00","2017-04-20 11:38:00","Masters Limited Residency","Master of Science",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001087273,2015-09-17,CounClinMntlHlth,"Confirmed Deferred",Fall,2015,,"2015-02-23 22:00:00","2017-04-20 11:38:00","Masters Limited Residency","Master of Science",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001087275,2018-01-18,"EDEarly Childhood Ed",Confirmed,Spring,2018,,"2018-01-16 16:21:00","2018-01-16 16:18:00","Baccalaureate Limited Residency","Post Bachelor's Certification","Post Degree","New Student",,1900-01-00,"Post Baccalaureate",NULL
945000001087275,2016-12-22,"EDEarly Childhood Ed",Confirmed,Spring,2017,,"2016-12-15 22:00:00","2017-04-20 19:44:00","Baccalaureate Limited Residency","Post Bachelor's Certification",Senior,"New Student",,1900-01-00,"Post Baccalaureate",NULL
945000001087277,2014-09-23,CounClinMntlHlth,"Withdrawn Admin No Dec",Spring,2015,,"2014-07-27 22:00:00","2017-04-21 08:32:00","Masters Limited Residency","Master of Science",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001087277,2014-09-23,CounClinMntlHlth,"Withdrawn Admin No Dec",Spring,2015,,"2014-07-27 22:00:00","2017-04-20 11:35:00","Masters Limited Residency","Master of Science",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001087277,2014-08-18,CounClinMntlHlth,"Defer No Decision Next Term",Fall,2014,,"2014-07-27 22:00:00","2017-04-20 11:35:00","Masters Limited Residency","Master of Science",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001087281,2014-05-12,"HD Student Dir Comp",Confirmed,Summer,2014,,"2014-03-31 22:00:00","2017-04-20 11:35:00","Baccalaureate Limited Residency","Bachelor of Arts",Freshman,"New Student",,1900-01-00,Transfer,NULL
945000001087283,2014-05-27,CounClinMntlHlth,Confirmed,Fall,2014,,"2014-02-18 22:00:00","2017-04-20 11:36:00","Masters Limited Residency","Master of Science",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001087285,2014-07-07,"HD Psychology",Withdrawn,Fall,2014,,"2014-04-29 22:00:00","2017-04-20 11:35:00","On Campus Undergraduate","Bachelor of Arts",Freshman,"New Student",,1900-01-00,"1st Time College Student",NULL
945000001087287,2015-10-27,"AE Student Dir Comp",Confirmed,Spring,2016,,"2015-09-22 22:00:00","2017-04-20 11:39:00","Baccalaureate Limited Residency","Bachelor of Arts",Senior,Returning,,1900-01-00,Readmit,NULL
945000001087289,2016-05-16,"ES Student Dir Comp",Confirmed,Fall,2016,,"2016-05-11 22:00:00","2017-04-20 19:44:00","On Campus Undergraduate","Bachelor of Arts",Freshman,Returning,,1900-01-00,Readmit,NULL
945000001087291,2017-02-07,CounClinMntlHlth,"Confirmed Withdrew",Spring,2017,,"2015-04-01 22:00:00","2017-04-20 19:44:00","Masters Limited Residency","Master of Science",Graduate,Continuing,,1900-01-00,Accelerated,NULL
945000001087291,2016-12-21,CounClinMntlHlth,"Deferred Next Year",Spring,2016,,"2015-04-01 22:00:00","2017-04-20 11:41:00","Masters Limited Residency","Master of Science",Graduate,Continuing,,1900-01-00,Accelerated,NULL
945000001087291,2014-09-26,"HD Student Dir Comp",Confirmed,Spring,2015,,"2014-06-23 22:00:00","2017-04-20 11:36:00","On Campus Undergraduate","Bachelor of Arts",Senior,"New Student",,1900-01-00,"Hiatus Transfer",NULL
945000001087293,2015-01-21,"AE Student Dir Comp",Confirmed,Spring,2015,,"2015-01-13 22:00:00","2017-04-20 11:36:00","Baccalaureate Limited Residency","Bachelor of Arts",Senior,"New Student",,1900-01-00,Transfer,NULL
945000001087295,2017-10-13,"EDEarly Childhood Ed",Confirmed,Spring,2018,,"2017-09-28 13:55:00","2017-06-05 12:28:00","Baccalaureate Limited Residency","Bachelor of Arts",Senior,Returning,,1900-01-00,Readmit,NULL
945000001087295,2013-12-06,"ED Early Child Sp Ed",Incomplete,Spring,2014,,"2017-09-28 14:36:00","2017-04-20 11:33:00","Baccalaureate Limited Residency","BA Teacher Certification",Freshman,Returning,,1900-01-00,Readmit,NULL
945000001087297,2014-01-13,"ES Student Dir Comp","Withdrawn Administrative",Spring,2014,,"2013-11-07 22:00:00","2017-04-20 11:33:00","Baccalaureate On Campus","Bachelor of Arts",Sophomore,"New Student",,1900-01-00,Transfer,NULL
945000001087299,2015-11-12,Unknown,"Not Applied",Fall,2016,,"2015-11-11 22:00:00","2017-04-20 11:38:00",Unknown,Unknown,,"New Student",,1900-01-00,,NULL
945000001087301,2014-01-10,"ES Student Dir Comp",Confirmed,Spring,2014,,"2013-12-11 22:00:00","2017-04-20 11:34:00","Baccalaureate Limited Residency","Bachelor of Arts",Sophomore,Returning,,1900-01-00,Readmit,NULL
945000001087303,2016-10-26,CounSchool,Confirmed,Spring,2017,,"2016-07-26 22:00:00","2017-04-20 11:41:00","Masters Limited Residency","Master of Science",Graduate,Returning,,1900-01-00,Graduate,NULL
945000001087303,2016-08-23,CounSchool,"Defer No Decision Next Term",Fall,2016,,"2016-07-26 22:00:00","2017-04-20 11:40:00","Masters Limited Residency","Master of Science",Graduate,Returning,,1900-01-00,Graduate,NULL
945000001087305,2015-04-27,"Humanities SDC",Confirmed,Summer,2015,,"2015-04-05 22:00:00","2017-04-20 11:37:00","Baccalaureate Limited Residency","Bachelor of Arts",Sophomore,Returning,,1900-01-00,Readmit,NULL
945000001087307,2015-06-22,"AE Student Dir Comp",Confirmed,Fall,2015,,"2015-03-29 22:00:00","2017-04-20 19:43:00","Baccalaureate Limited Residency","Bachelor of Arts",Sophomore,"New Student",,1900-01-00,Transfer,NULL
945000001087309,2013-12-03,"ES Student Dir Comp","Confirmed Withdrew",Spring,2014,,"2012-10-31 22:00:00","2017-04-20 11:33:00","Masters Limited Residency","Master of Arts",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001087311,2014-11-21,"AE Student Dir Comp",Confirmed,Spring,2015,,"2014-11-05 22:00:00","2017-04-20 11:36:00","Masters Limited Residency","Master of Arts",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001087311,1900-01-00,CounClinMntlHlth,"Not Applied",Fall,2018,,"1900-01-00 00:00:00","2017-09-23 13:20:00","Masters Limited Residency","Master of Science",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001087313,2013-12-12,"ES Student Dir Comp",Confirmed,Spring,2014,,"2012-10-11 22:00:00","2017-04-20 11:34:00","Baccalaureate Limited Residency","Bachelor of Arts",Sophomore,"New Student",,1900-01-00,"Hiatus Transfer",NULL
945000001087315,2017-07-07,"ES Student Dir Comp",Confirmed,Fall,2017,,"2017-07-02 21:50:00","2017-07-02 13:44:00","On Campus Undergraduate","Bachelor of Arts",Junior,Readmit,,2017-07-21,Readmit,NULL
945000001087315,2015-01-09,"Sustain Com Dev SDC",Confirmed,Spring,2015,,"2015-01-07 22:00:00","2017-04-20 11:36:00","Baccalaureate Limited Residency","Bachelor of Arts",Junior,Returning,,1900-01-00,Readmit,NULL
945000001087315,2014-01-17,"Sustain Com Dev SDC",Confirmed,Spring,2014,,"2013-12-19 22:00:00","2017-04-20 11:33:00","Baccalaureate Limited Residency","Bachelor of Arts",Junior,"New Student",,1900-01-00,Transfer,NULL
945000001087317,2014-05-13,"ES Student Dir Comp","Withdrawn Administrative",Fall,2014,,"2013-11-11 22:00:00","2017-04-20 11:34:00","On Campus Undergraduate","Bachelor of Arts",Freshman,"New Student",,1900-01-00,"1st Time College Student",NULL
945000001087319,2017-01-11,EnvironmentalStudies,Confirmed,Spring,2017,,"2017-01-08 22:00:00","2017-04-20 11:41:00","Masters Limited Residency","Master of Arts",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001087321,2015-05-05,"ED Sustainability Ed","Confirmed Withdrew",Fall,2015,,"2014-01-28 22:00:00","2017-04-20 11:38:00","PHD Limited Residency","Doctor of Philosophy",Doctoral,"New Student",,1900-01-00,Doctoral,NULL
945000001087321,2014-09-02,"ED Sustainability Ed","Confirmed Deferred",Fall,2014,,"2014-01-28 22:00:00","2017-04-20 11:35:00","PHD Limited Residency","Doctor of Philosophy",Doctoral,"New Student",,1900-01-00,Doctoral,NULL
945000001087323,2017-02-07,ExpArtThera,"Confirmed Withdrew",Spring,2017,,"2016-01-19 22:00:00","2017-04-20 19:44:00","Masters Limited Residency","Post Master's Certification",Graduate,Returning,,1900-01-00,"Post Masters",NULL
945000001087323,2016-08-15,CounClinMntlHlth,"Deferred Next Term",Fall,2016,,"2016-01-19 22:00:00","2017-04-20 11:41:00","Masters Limited Residency","Post Master's Certification","Post Degree",Returning,,1900-01-00,"Post Masters",NULL
945000001087325,2014-04-29,"AE Student Dir Comp",Confirmed,Fall,2014,,"2014-03-17 22:00:00","2017-04-20 11:36:00","On Campus Undergraduate","Bachelor of Arts",Freshman,"New Student",,1900-01-00,"Hiatus Transfer",NULL
945000001087327,2014-07-24,"AE Student Dir Comp","Withdrawn Administrative",Fall,2014,,"2013-12-04 22:00:00","2017-04-20 11:35:00","On Campus Undergraduate","Bachelor of Arts",Freshman,"New Student",,1900-01-00,"Hiatus Transfer",NULL
945000001087329,2015-06-09,AEWildernessLeadrshp,"Withdrawn Administrative",Fall,2015,,"2014-01-28 22:00:00","2017-04-20 11:37:00","On Campus Undergraduate","Bachelor of Arts",Freshman,"New Student",,1900-01-00,"Hiatus 1st Time Coll Student",NULL
945000001087329,2014-04-28,AEWildernessLeadrshp,"Deferred Next Year",Fall,2014,,"2014-01-28 22:00:00","2017-04-20 11:34:00","On Campus Undergraduate","Bachelor of Arts",Freshman,"New Student",,1900-01-00,"1st Time College Student",NULL
945000001087331,2014-07-31,"HD Psychology",Confirmed,Fall,2014,,"2013-01-23 22:00:00","2017-04-20 11:36:00","On Campus Undergraduate","Bachelor of Arts",Freshman,"New Student",,1900-01-00,"Hiatus Transfer",NULL
945000001087333,2014-08-07,"AE Student Dir Comp",Confirmed,Fall,2014,,"2014-06-30 22:00:00","2017-04-20 11:36:00","On Campus Undergraduate","Bachelor of Arts",Freshman,"New Student",,1900-01-00,"Hiatus Transfer",NULL
945000001087335,2018-07-17,,Withdrawn,Summer,2018,,"2018-07-17 20:38:00","2018-07-17 20:38:00","Credit Bearing Non Matriculating",Nondegree,,Continuing,,1900-01-00,Non-Matriculating,NULL
945000001087335,2016-06-13,ExpArtThera,Confirmed,Fall,2016,,"2016-05-11 22:00:00","2017-04-20 11:40:00","Masters Limited Residency","Post Master's Certification",Graduate,"New Student",,1900-01-00,"Post Masters",NULL
945000001087337,2016-06-07,"EDEarly Childhood Ed",Confirmed,Fall,2016,,"2016-04-21 22:00:00","2017-04-20 19:43:00","Baccalaureate Limited Residency","Bachelor of Arts",Senior,Returning,,1900-01-00,Readmit,NULL
945000001087339,2014-09-02,"EDEarly Childhood Ed","Withdraw No Decision",Fall,2014,,"2014-07-28 22:00:00","2017-04-20 19:43:00","Baccalaureate Limited Residency","BA Teacher Certification",,"New Student",,1900-01-00,"Hiatus Transfer",NULL
945000001087341,2014-07-09,"Humanities SDC",Confirmed,Fall,2014,,"2014-06-11 22:00:00","2017-04-20 11:35:00","Masters Limited Residency","Master of Arts",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001087343,2013-12-02,"ES Student Dir Comp",Confirmed,Spring,2014,,"2013-10-28 22:00:00","2017-04-20 11:34:00","Baccalaureate On Campus","Bachelor of Arts",Freshman,"New Student",,1900-01-00,Transfer,NULL
945000001087345,2018-10-11,"Psych and Hum Dev","Withdrawn Admin No Dec",Fall,2018,,"2017-04-04 22:00:00","2017-05-31 10:30:00","Baccalaureate Limited Residency","Bachelor of Arts",,Returning,,1900-01-00,Readmit,NULL
945000001087345,2017-05-31,"HD Student Dir Comp","Defer No Decision Next Year",Fall,2017,,"2017-04-04 22:00:00","2017-04-20 11:42:00","Baccalaureate Limited Residency","Bachelor of Arts",,Returning,,1900-01-00,Readmit,NULL
945000001087345,2014-01-15,"HD Student Dir Comp",Confirmed,Spring,2014,,"2013-12-05 22:00:00","2017-04-20 11:34:00","Baccalaureate Limited Residency","Bachelor of Arts",Freshman,"New Student",,1900-01-00,"Hiatus Transfer",NULL
945000001087347,2017-01-04,"CR Student Dir Comp","Withdrawn Admin No Dec",Spring,2017,,"2016-04-13 22:00:00","2017-04-20 11:41:00","On Campus Undergraduate","Bachelor of Arts",,"New Student",,1900-01-00,"Hiatus Transfer",NULL
945000001087347,2016-07-18,"CR Student Dir Comp","Defer No Decision Next Term",Fall,2016,,"2016-04-13 22:00:00","2017-04-20 11:40:00","On Campus Undergraduate","Bachelor of Arts",,"New Student",,1900-01-00,Transfer,NULL
945000001087349,2014-07-25,"ED Sustainability Ed","Withdrawn Administrative",Fall,2014,,"2014-04-02 22:00:00","2017-04-20 11:35:00","PHD Limited Residency","Doctor of Philosophy",Doctoral,"New Student",,1900-01-00,Doctoral,NULL
945000001087351,2014-04-23,HDEquineMentalHealth,Withdrawn,Fall,2014,,"2014-02-26 22:00:00","2017-04-20 11:34:00","On Campus Undergraduate","Bachelor of Arts",Freshman,"New Student",,1900-01-00,"1st Time College Student",NULL
945000001087353,2014-05-05,"Social Justice Human",Denied,Fall,2014,,"2014-02-02 22:00:00","2017-04-20 11:34:00","Masters On Campus","Master of Arts",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001087355,2015-08-31,"HD Student Dir Comp","Confirmed Withdrew",Fall,2015,,"2013-04-16 22:00:00","2017-04-20 11:38:00","On Campus Undergraduate","Bachelor of Arts",Freshman,"New Student",,1900-01-00,Transfer,NULL
945000001087359,2015-07-27,"ED Sustainability Ed",Confirmed,Fall,2015,,"2015-02-19 22:00:00","2017-04-20 11:39:00","PHD Limited Residency","Doctor of Philosophy",Doctoral,"New Student",,1900-01-00,Doctoral,NULL
945000001087361,2017-07-26,"Arts & Humanities","Withdrawn Admin No Dec",Fall,2017,,"2016-10-20 22:00:00","2017-04-20 11:41:00","Masters Limited Residency","Master of Arts",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001087361,2017-01-05,"Arts & Humanities","Defer No Decision Next Term",Spring,2017,,"2016-10-20 22:00:00","2017-04-20 11:41:00","Masters Limited Residency","Master of Arts",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001087365,2015-05-22,"AL Creative Writing",Confirmed,Fall,2015,,"2014-02-17 22:00:00","2017-04-20 11:38:00","On Campus Undergraduate","Bachelor of Arts",Junior,"New Student",,1900-01-00,"Hiatus Transfer",NULL
945000001087365,2014-11-25,"AL Creative Writing","Deferred Next Term",Spring,2015,,"2014-02-17 22:00:00","2017-04-20 11:36:00","On Campus Undergraduate","Bachelor of Arts",Freshman,"New Student",,1900-01-00,"Hiatus Transfer",NULL
945000001087365,2014-04-17,"AL Creative Writing","Deferred Next Term",Fall,2014,,"2014-02-17 22:00:00","2017-04-20 11:34:00","On Campus Undergraduate","Bachelor of Arts",Freshman,"New Student",,1900-01-00,"Hiatus Transfer",NULL
945000001087367,2014-01-02,"AE Student Dir Comp",Confirmed,Fall,2014,,"2013-10-24 22:00:00","2017-04-20 11:35:00","On Campus Undergraduate","Bachelor of Arts",Freshman,"New Student",,1900-01-00,"1st Coll Student ED",NULL
945000001087369,2014-04-01,"HD Psychology","Withdrawn Admin No Dec",Fall,2014,,"2013-12-11 22:00:00","2017-04-20 11:34:00","On Campus Undergraduate","Bachelor of Arts",,"New Student",,1900-01-00,"1st Time College Student",NULL
945000001087371,2017-03-01,"AE Student Dir Comp","Confirmed Withdrew",Fall,2017,,"2015-12-04 22:00:00","2017-04-20 11:41:00","Masters Limited Residency","Master of Arts",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001087371,2017-01-06,"AE Student Dir Comp","Confirmed Deferred",Spring,2017,,"2015-12-04 22:00:00","2017-04-20 11:41:00","Masters Limited Residency","Master of Arts",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001087371,2016-06-24,"AE Student Dir Comp","Confirmed Deferred",Fall,2016,,"2015-12-03 22:00:00","2017-04-20 11:39:00","Masters Limited Residency","Master of Arts",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001087373,2018-05-30,"ED Sustainability Ed",Confirmed,Fall,2018,,"2018-05-22 07:18:00","2018-05-22 07:11:00","PhD Limited Residency","Doctor of Philosophy",Doctoral,"New Student",,1900-01-00,Doctoral,NULL
945000001087373,2014-04-29,"ED Student Dir Comp",Confirmed,Fall,2014,,"2014-01-05 22:00:00","2017-04-20 11:35:00","Masters Limited Residency","Master of Arts",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001087375,2014-08-14,"ED Elementary Ed",Confirmed,Fall,2014,,"2014-07-27 22:00:00","2017-04-20 11:35:00","Masters Limited Residency","Master of Education",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001087377,2016-08-17,EDSpEd-Mild-Mod,"Confirmed Withdrew",Fall,2016,,"2016-07-19 22:00:00","2017-04-20 19:44:00","Baccalaureate Limited Residency","Post Bachelor's Certification",Freshman,"New Student",,1900-01-00,"Post Baccalaureate",NULL
945000001087377,2014-06-04,CounClinMntlHlth,"Withdraw No Decision",Fall,2014,,"2014-05-12 22:00:00","2017-04-20 11:35:00","Masters Limited Residency","Master of Science",Graduate,"New Student",,1900-01-00,Graduate,NULL
